x,libm_expm1f,q24_8,q8_24,q24_minus_libm,q8_minus_libm,q24_abs_err,q8_abs_err,q24_rel_err,q8_rel_err,q24_minus_q8
1.0499999858e-02,1.0555318557e-02,1.1718750000e-02,1.0555267334e-02,1.1634314433e-03,-5.1222741604e-08,1.1634314433e-03,5.1222741604e-08,1.1022229493e-01,4.8527895160e-06,1.1634826660e-03
1.0599999689e-02,1.0656379163e-02,1.1718750000e-02,1.0656297207e-02,1.0623708367e-03,-8.1956386566e-08,1.0623708367e-03,8.1956386566e-08,9.9693417549e-02,7.6908290794e-06,1.0624527931e-03
1.0700000450e-02,1.0757450014e-02,1.1718750000e-02,1.0757386684e-02,9.6129998565e-04,-6.3329935074e-08,9.6129998565e-04,6.3329935074e-08,8.9361324906e-02,5.8870768953e-06,9.6136331558e-04
1.0800000280e-02,1.0858531110e-02,1.1718750000e-02,1.0858476162e-02,8.6021889001e-04,-5.4948031902e-08,8.6021889001e-04,5.4948031902e-08,7.9220555723e-02,5.0603557611e-06,8.6027383804e-04
1.0900000110e-02,1.0959621519e-02,1.1718750000e-02,1.0959565639e-02,7.5912848115e-04,-5.5879354477e-08,7.5912848115e-04,5.5879354477e-08,6.9265939295e-02,5.0986573115e-06,7.5918436050e-04
1.0999999940e-02,1.1060722172e-02,1.1718750000e-02,1.1060655117e-02,6.5802782774e-04,-6.7055225372e-08,6.5802782774e-04,6.7055225372e-08,5.9492301196e-02,6.0624633988e-06,6.5809488297e-04
1.1099999771e-02,1.1161833070e-02,1.1718750000e-02,1.1161744595e-02,5.5691692978e-04,-8.8475644588e-08,5.5691692978e-04,8.8475644588e-08,4.9894753844e-02,7.9266228568e-06,5.5700540543e-04
1.1199999601e-02,1.1262954213e-02,1.1718750000e-02,1.1262893677e-02,4.5579578727e-04,-6.0535967350e-08,4.5579578727e-04,6.0535967350e-08,4.0468581021e-02,5.3747858146e-06,4.5585632324e-04
1.1300000362e-02,1.1364086531e-02,1.1718750000e-02,1.1364102364e-02,3.5466346890e-04,1.5832483768e-08,3.5466346890e-04,1.5832483768e-08,3.1209148467e-02,1.3932034335e-06,3.5464763641e-04
1.1400000192e-02,1.1465228163e-02,1.1718750000e-02,1.1465191841e-02,2.5352183729e-04,-3.6321580410e-08,2.5352183729e-04,3.6321580410e-08,2.2112237290e-02,3.1679771837e-06,2.5355815887e-04
1.1500000022e-02,1.1566379108e-02,1.1718750000e-02,1.1566340923e-02,1.5237089247e-04,-3.8184225559e-08,1.5237089247e-04,3.8184225559e-08,1.3173603453e-02,3.3013120628e-06,1.5240907669e-04
1.1599999852e-02,1.1667540297e-02,1.1718750000e-02,1.1667490005e-02,5.1209703088e-05,-5.0291419029e-08,5.1209703088e-05,5.0291419029e-08,4.3890746310e-03,4.3103705138e-06,5.1259994507e-05
1.1699999683e-02,1.1768712662e-02,1.1718750000e-02,1.1768639088e-02,-4.9962662160e-05,-7.3574483395e-08,4.9962662160e-05,7.3574483395e-08,4.2453804053e-03,6.2517019614e-06,-4.9889087677e-05
1.1800000444e-02,1.1869895272e-02,1.1718750000e-02,1.1869847775e-02,-1.5114527196e-04,-4.7497451305e-08,1.5114527196e-04,4.7497451305e-08,1.2733496726e-02,4.0015056584e-06,-1.5109777451e-04
1.1900000274e-02,1.1971087195e-02,1.1718750000e-02,1.1970996857e-02,-2.5233719498e-04,-9.0338289738e-08,2.5233719498e-04,9.0338289738e-08,2.1078886464e-02,7.5463731264e-06,-2.5224685669e-04
1.2000000104e-02,1.2072289363e-02,1.1718750000e-02,1.2072205544e-02,-3.5353936255e-04,-8.3819031715e-08,3.5353936255e-04,8.3819031715e-08,2.9285196215e-02,6.9430934673e-06,-3.5345554352e-04
1.2099999934e-02,1.2173500843e-02,1.1718750000e-02,1.2173414230e-02,-4.5475084335e-04,-8.6612999439e-08,4.5475084335e-04,8.6612999439e-08,3.7355799228e-02,7.1148801908e-06,-4.5466423035e-04
1.2199999765e-02,1.2274723500e-02,1.1718750000e-02,1.2274682522e-02,-5.5597350001e-04,-4.0978193283e-08,5.5597350001e-04,4.0978193283e-08,4.5294176787e-02,3.3384208109e-06,-5.5593252182e-04
1.2299999595e-02,1.2375955470e-02,1.1718750000e-02,1.2375950813e-02,-6.5720546991e-04,-4.6566128731e-09,6.5720546991e-04,4.6566128731e-09,5.3103413433e-02,3.7626290350e-07,-6.5720081329e-04
1.2400000356e-02,1.2477199547e-02,1.1718750000e-02,1.2477099895e-02,-7.5844954699e-04,-9.9651515484e-08,7.5844954699e-04,9.9651515484e-08,6.0786839575e-02,7.9866895248e-06,-7.5834989548e-04
1.2500000186e-02,1.2578452006e-02,1.1718750000e-02,1.2578368187e-02,-8.5970200598e-04,-8.3819031715e-08,8.5970200598e-04,8.3819031715e-08,6.8347200751e-02,6.6636998781e-06,-8.5961818695e-04
1.2600000016e-02,1.2679714710e-02,1.1718750000e-02,1.2679636478e-02,-9.6096470952e-04,-7.8231096268e-08,9.6096470952e-04,7.8231096268e-08,7.5787566602e-02,6.1697837737e-06,-9.6088647842e-04
1.2699999847e-02,1.2780987658e-02,1.1718750000e-02,1.2780964375e-02,-1.0622376576e-03,-2.3283064365e-08,1.0622376576e-03,2.3283064365e-08,8.3110764623e-02,1.8216952640e-06,-1.0622143745e-03
1.2799999677e-02,1.2882269919e-02,1.1718750000e-02,1.2882173061e-02,-1.1635199189e-03,-9.6857547760e-08,1.1635199189e-03,9.6857547760e-08,9.0319477022e-02,7.5186708273e-06,-1.1634230614e-03
1.2900000438e-02,1.2983564287e-02,1.1718750000e-02,1.2983441353e-02,-1.2648142874e-03,-1.2293457985e-07,1.2648142874e-03,1.2293457985e-07,9.7416572273e-02,9.4684774012e-06,-1.2646913528e-03
1.3000000268e-02,1.3084867969e-02,1.1718750000e-02,1.3084828854e-02,-1.3661179692e-03,-3.9115548134e-08,1.3661179692e-03,3.9115548134e-08,1.0440441221e-01,2.9893728879e-06,-1.3660788536e-03
1.3100000098e-02,1.3186180964e-02,1.1718750000e-02,1.3186156750e-02,-1.4674309641e-03,-2.4214386940e-08,1.4674309641e-03,2.4214386940e-08,1.1128551513e-01,1.8363457457e-06,-1.4674067497e-03
1.3199999928e-02,1.3287504204e-02,1.1718750000e-02,1.3287425041e-02,-1.5687542036e-03,-7.9162418842e-08,1.5687542036e-03,7.9162418842e-08,1.1806236953e-01,5.9576591411e-06,-1.5686750412e-03
1.3299999759e-02,1.3388838619e-02,1.1718750000e-02,1.3388752937e-02,-1.6700886190e-03,-8.5681676865e-08,1.6700886190e-03,8.5681676865e-08,1.2473737448e-01,6.3994853008e-06,-1.6700029373e-03
1.3399999589e-02,1.3490182348e-02,1.1718750000e-02,1.3490140438e-02,-1.7714323476e-03,-4.1909515858e-08,1.7714323476e-03,4.1909515858e-08,1.3131271303e-01,3.1066679185e-06,-1.7713904381e-03
1.3500000350e-02,1.3591537252e-02,1.1718750000e-02,1.3591408730e-02,-1.8727872521e-03,-1.2852251530e-07,1.8727872521e-03,1.2852251530e-07,1.3779067993e-01,9.4560691650e-06,-1.8726587296e-03
1.3600000180e-02,1.3692900538e-02,1.1718750000e-02,1.3692855835e-02,-1.9741505384e-03,-4.4703483582e-08,1.9741505384e-03,4.4703483582e-08,1.4417329431e-01,3.2647199077e-06,-1.9741058350e-03
1.3700000010e-02,1.3794275001e-02,1.5625000000e-02,1.3794243336e-02,1.8307249993e-03,-3.1664967537e-08,1.8307249993e-03,3.1664967537e-08,1.3271628320e-01,2.2955150598e-06,1.8307566643e-03
1.3799999841e-02,1.3895659707e-02,1.5625000000e-02,1.3895630836e-02,1.7293402925e-03,-2.8870999813e-08,1.7293402925e-03,2.8870999813e-08,1.2445183098e-01,2.0776990368e-06,1.7293691635e-03
1.3899999671e-02,1.3997053728e-02,1.5625000000e-02,1.3996958733e-02,1.6279462725e-03,-9.4994902611e-08,1.6279462725e-03,9.4994902611e-08,1.1630634964e-01,6.7867786129e-06,1.6280412674e-03
1.4000000432e-02,1.4098458923e-02,1.5625000000e-02,1.4098405838e-02,1.5265410766e-03,-5.3085386753e-08,1.5265410766e-03,5.3085386753e-08,1.0827715695e-01,3.7653326217e-06,1.5265941620e-03
1.4100000262e-02,1.4199874364e-02,1.5625000000e-02,1.4199793339e-02,1.4251256362e-03,-8.1025063992e-08,1.4251256362e-03,8.1025063992e-08,1.0036184639e-01,5.7060410654e-06,1.4252066612e-03
1.4200000092e-02,1.4301299118e-02,1.5625000000e-02,1.4301240444e-02,1.3237008825e-03,-5.8673322201e-08,1.3237008825e-03,5.8673322201e-08,9.2558085918e-02,4.1026569306e-06,1.3237595558e-03
1.4299999923e-02,1.4402734116e-02,1.5625000000e-02,1.4402687550e-02,1.2222658843e-03,-4.6566128731e-08,1.2222658843e-03,4.6566128731e-08,8.4863461554e-02,3.2331449802e-06,1.2223124504e-03
1.4399999753e-02,1.4504179358e-02,1.5625000000e-02,1.4504134655e-02,1.1208206415e-03,-4.4703483582e-08,1.1208206415e-03,4.4703483582e-08,7.7275700867e-02,3.0821104247e-06,1.1208653450e-03
1.4499999583e-02,1.4605634846e-02,1.5625000000e-02,1.4605581760e-02,1.0193651542e-03,-5.3085386753e-08,1.0193651542e-03,5.3085386753e-08,6.9792598486e-02,3.6345825265e-06,1.0194182396e-03
1.4600000344e-02,1.4707100578e-02,1.5625000000e-02,1.4707028866e-02,9.1789942235e-04,-7.1711838245e-08,9.1789942235e-04,7.1711838245e-08,6.2411990017e-02,4.8760011850e-06,9.1797113419e-04
1.4700000174e-02,1.4808576554e-02,1.5625000000e-02,1.4808475971e-02,8.1642344594e-04,-1.0058283806e-07,8.1642344594e-04,1.0058283806e-07,5.5131796747e-02,6.7922014750e-06,8.1652402878e-04
1.4800000004e-02,1.4910061844e-02,1.5625000000e-02,1.4910042286e-02,7.1493815631e-04,-1.9557774067e-08,7.1493815631e-04,1.9557774067e-08,4.7950048000e-02,1.3117164599e-06,7.1495771408e-04
1.4899999835e-02,1.5011558309e-02,1.5625000000e-02,1.5011548996e-02,6.1344169080e-04,-9.3132257462e-09,6.1344169080e-04,9.3132257462e-09,4.0864624083e-02,6.2040368221e-07,6.1345100403e-04
1.4999999665e-02,1.5113064088e-02,1.5625000000e-02,1.5112996101e-02,5.1193591207e-04,-6.7986547947e-08,5.1193591207e-04,6.7986547947e-08,3.3873733133e-02,4.4985285967e-06,5.1200389862e-04
1.5100000426e-02,1.5214581043e-02,1.5625000000e-02,1.5214502811e-02,4.1041895747e-04,-7.8231096268e-08,4.1041895747e-04,7.8231096268e-08,2.6975370944e-02,5.1418501243e-06,4.1049718857e-04
1.5200000256e-02,1.5316107310e-02,1.5625000000e-02,1.5316069126e-02,3.0889268965e-04,-3.8184225559e-08,3.0889268965e-04,3.8184225559e-08,2.0167833194e-02,2.4930764084e-06,3.0893087387e-04
1.5300000086e-02,1.5417643823e-02,1.5625000000e-02,1.5417575836e-02,2.0735617727e-04,-6.7986547947e-08,2.0735617727e-04,6.7986547947e-08,1.3449277729e-02,4.4096586862e-06,2.0742416382e-04
1.5399999917e-02,1.5519190580e-02,1.5625000000e-02,1.5519142151e-02,1.0580942035e-04,-4.8428773880e-08,1.0580942035e-04,4.8428773880e-08,6.8179727532e-03,3.1205734103e-06,1.0585784912e-04
1.5499999747e-02,1.5620747581e-02,1.5625000000e-02,1.5620708466e-02,4.2524188757e-06,-3.9115548134e-08,4.2524188757e-06,3.9115548134e-08,2.7222890640e-04,2.5040765195e-06,4.2915344238e-06
1.5599999577e-02,1.5722313896e-02,1.5625000000e-02,1.5722274780e-02,-9.7313895822e-05,-3.9115548134e-08,9.7313895822e-05,3.9115548134e-08,6.1895404942e-03,2.4879002467e-06,-9.7274780273e-05
1.5699999407e-02,1.5823891386e-02,1.5625000000e-02,1.5823781490e-02,-1.9889138639e-04,-1.0989606380e-07,1.9889138639e-04,1.0989606380e-07,1.2569056824e-02,6.9449456532e-06,-1.9878149033e-04
1.5799999237e-02,1.5925480053e-02,1.5625000000e-02,1.5925467014e-02,-3.0048005283e-04,-1.3038516045e-08,3.0048005283e-04,1.3038516045e-08,1.8867880106e-02,8.1872042301e-07,-3.0046701431e-04
1.5900000930e-02,1.6027078032e-02,1.5625000000e-02,1.6027033329e-02,-4.0207803249e-04,-4.4703483582e-08,4.0207803249e-04,4.4703483582e-08,2.5087419897e-02,2.7892472190e-06,-4.0203332901e-04
1.6000000760e-02,1.6128685325e-02,1.5625000000e-02,1.6128599644e-02,-5.0368532538e-04,-8.5681676865e-08,5.0368532538e-04,8.5681676865e-08,3.1229162589e-02,5.3123781072e-06,-5.0359964371e-04
1.6100000590e-02,1.6230303794e-02,1.5625000000e-02,1.6230225563e-02,-6.0530379415e-04,-7.8231096268e-08,6.0530379415e-04,7.8231096268e-08,3.7294667214e-02,4.8200636229e-06,-6.0522556305e-04
1.6200000420e-02,1.6331931576e-02,1.5625000000e-02,1.6331851482e-02,-7.0693157613e-04,-8.0093741417e-08,7.0693157613e-04,8.0093741417e-08,4.3285239488e-02,4.9041191232e-06,-7.0685148239e-04
1.6300000250e-02,1.6433570534e-02,1.5625000000e-02,1.6433537006e-02,-8.0857053399e-04,-3.3527612686e-08,8.0857053399e-04,3.3527612686e-08,4.9202363938e-02,2.0401903384e-06,-8.0853700638e-04
1.6400000080e-02,1.6535218805e-02,1.5625000000e-02,1.6535162926e-02,-9.1021880507e-04,-5.5879354477e-08,9.1021880507e-04,5.5879354477e-08,5.5047277361e-02,3.3794142382e-06,-9.1016292572e-04
1.6499999911e-02,1.6636876389e-02,1.5625000000e-02,1.6636788845e-02,-1.0118763894e-03,-8.7544322014e-08,1.0118763894e-03,8.7544322014e-08,6.0821294785e-02,5.2620648603e-06,-1.0117888451e-03
1.6599999741e-02,1.6738545150e-02,1.5625000000e-02,1.6738474369e-02,-1.1135451496e-03,-7.0780515671e-08,1.1135451496e-03,7.0780515671e-08,6.6525802016e-02,4.2285942072e-06,-1.1134743690e-03
1.6699999571e-02,1.6840223223e-02,1.5625000000e-02,1.6840219498e-02,-1.2152232230e-03,-3.7252902985e-09,1.2152232230e-03,3.7252902985e-09,7.2161942720e-02,2.2121383836e-07,-1.2152194977e-03
1.6799999401e-02,1.6941912472e-02,1.5625000000e-02,1.6941845417e-02,-1.3169124722e-03,-6.7055225372e-08,1.3169124722e-03,6.7055225372e-08,7.7731043100e-02,3.9579490476e-06,-1.3168454170e-03
1.6899999231e-02,1.7043612897e-02,1.5625000000e-02,1.7043530941e-02,-1.4186128974e-03,-8.1956386566e-08,1.4186128974e-03,8.1956386566e-08,8.3234280348e-02,4.8086276365e-06,-1.4185309410e-03
1.7000000924e-02,1.7145322636e-02,1.5625000000e-02,1.7145276070e-02,-1.5203226358e-03,-4.6566128731e-08,1.5203226358e-03,4.6566128731e-08,8.8672734797e-02,2.7159669571e-06,-1.5202760696e-03
1.7100000754e-02,1.7247043550e-02,1.5625000000e-02,1.7246901989e-02,-1.6220435500e-03,-1.4156103134e-07,1.6220435500e-03,1.4156103134e-07,9.4047628343e-02,8.2078431660e-06,-1.6219019890e-03
1.7200000584e-02,1.7348771915e-02,1.5625000000e-02,1.7348706722e-02,-1.7237719148e-03,-6.5192580223e-08,1.7237719148e-03,6.5192580223e-08,9.9359877408e-02,3.7577633520e-06,-1.7237067223e-03
1.7300000414e-02,1.7450511456e-02,1.5625000000e-02,1.7450451851e-02,-1.8255114555e-03,-5.9604644775e-08,1.8255114555e-03,5.9604644775e-08,1.0461077094e-01,3.4156389574e-06,-1.8254518509e-03
1.7400000244e-02,1.7552262172e-02,1.5625000000e-02,1.7552196980e-02,-1.9272621721e-03,-6.5192580223e-08,1.9272621721e-03,6.5192580223e-08,1.0980135202e-01,3.7141981011e-06,-1.9271969795e-03
1.7500000075e-02,1.7654022202e-02,1.5625000000e-02,1.7653942108e-02,-2.0290222019e-03,-8.0093741417e-08,2.0290222019e-03,8.0093741417e-08,1.1493257433e-01,4.5368551582e-06,-2.0289421082e-03
1.7599999905e-02,1.7755793408e-02,1.9531250000e-02,1.7755746841e-02,1.7754565924e-03,-4.6566128731e-08,1.7754565924e-03,4.6566128731e-08,9.9993087351e-02,2.6225879992e-06,1.7755031586e-03
1.7699999735e-02,1.7857573926e-02,1.9531250000e-02,1.7857551575e-02,1.6736760736e-03,-2.2351741791e-08,1.6736760736e-03,2.2351741791e-08,9.3723595142e-02,1.2516672996e-06,1.6736984253e-03
1.7799999565e-02,1.7959363759e-02,1.9531250000e-02,1.7959237099e-02,1.5718862414e-03,-1.2665987015e-07,1.5718862414e-03,1.2665987015e-07,8.7524607778e-02,7.0525811680e-06,1.5720129013e-03
1.7899999395e-02,1.8061164767e-02,1.9531250000e-02,1.8061101437e-02,1.4700852334e-03,-6.3329935074e-08,1.4700852334e-03,6.3329935074e-08,8.1394821405e-02,3.5064147141e-06,1.4701485634e-03
1.7999999225e-02,1.8162975088e-02,1.9531250000e-02,1.8162906170e-02,1.3682749122e-03,-6.8917870522e-08,1.3682749122e-03,6.8917870522e-08,7.5333192945e-02,3.7944153064e-06,1.3683438301e-03
1.8100000918e-02,1.8264798447e-02,1.9531250000e-02,1.8264770508e-02,1.2664515525e-03,-2.7939677238e-08,1.2664515525e-03,2.7939677238e-08,6.9338381290e-02,1.5297008531e-06,1.2664794922e-03
1.8200000748e-02,1.8366629258e-02,1.9531250000e-02,1.8366515636e-02,1.1646207422e-03,-1.1362135410e-07,1.1646207422e-03,1.1362135410e-07,6.3409604132e-02,6.1862933762e-06,1.1647343636e-03
1.8300000578e-02,1.8468471244e-02,1.9531250000e-02,1.8468439579e-02,1.0627787560e-03,-3.1664967537e-08,1.0627787560e-03,3.1664967537e-08,5.7545572519e-02,1.7145418951e-06,1.0628104210e-03
1.8400000408e-02,1.8570322543e-02,1.9531250000e-02,1.8570303917e-02,9.6092745662e-04,-1.8626451492e-08,9.6092745662e-04,1.8626451492e-08,5.1745329052e-02,1.0030224757e-06,9.6094608307e-04
1.8500000238e-02,1.8672185019e-02,1.9531250000e-02,1.8672168255e-02,8.5906498134e-04,-1.6763806343e-08,8.5906498134e-04,1.6763806343e-08,4.6007737517e-02,8.9779564405e-07,8.5908174515e-04
1.8600000069e-02,1.8774056807e-02,1.9531250000e-02,1.8773972988e-02,7.5719319284e-04,-8.3819031715e-08,7.5719319284e-04,8.3819031715e-08,4.0331888944e-02,4.4646199058e-06,7.5727701187e-04
1.8699999899e-02,1.8875939772e-02,1.9531250000e-02,1.8875896931e-02,6.5531022847e-04,-4.2840838432e-08,6.5531022847e-04,4.2840838432e-08,3.4716695547e-02,2.2696003725e-06,6.5535306931e-04
1.8799999729e-02,1.8977832049e-02,1.9531250000e-02,1.8977761269e-02,5.5341795087e-04,-7.0780515671e-08,5.5341795087e-04,7.0780515671e-08,2.9161283746e-02,3.7296417759e-06,5.5348873138e-04
1.8899999559e-02,1.9079735503e-02,1.9531250000e-02,1.9079625607e-02,4.5151449740e-04,-1.0989606380e-07,4.5151449740e-04,1.0989606380e-07,2.3664610460e-02,5.7598317653e-06,4.5162439346e-04
1.8999999389e-02,1.9181648269e-02,1.9531250000e-02,1.9181609154e-02,3.4960173070e-04,-3.9115548134e-08,3.4960173070e-04,3.9115548134e-08,1.8225844949e-02,2.0392171791e-06,3.4964084625e-04
1.9099999219e-02,1.9283570349e-02,1.9531250000e-02,1.9283533096e-02,2.4767965078e-04,-3.7252902985e-08,2.4767965078e-04,3.7252902985e-08,1.2844076380e-02,1.9318467821e-06,2.4771690369e-04
1.9200000912e-02,1.9385505468e-02,1.9531250000e-02,1.9385457039e-02,1.4574453235e-04,-4.8428773880e-08,1.4574453235e-04,4.8428773880e-08,7.5182220899e-03,2.4981950446e-06,1.4579296112e-04
1.9300000742e-02,1.9487449899e-02,1.9531250000e-02,1.9487380981e-02,4.3800100684e-05,-6.8917870522e-08,4.3800100684e-05,6.8917870522e-08,2.2476054728e-03,3.5365258100e-06,4.3869018555e-05
1.9400000572e-02,1.9589403644e-02,1.9531250000e-02,1.9589364529e-02,-5.8153644204e-05,-3.9115548134e-08,5.8153644204e-05,3.9115548134e-08,2.9686274938e-03,1.9967708340e-06,-5.8114528656e-05
1.9500000402e-02,1.9691366702e-02,1.9531250000e-02,1.9691288471e-02,-1.6011670232e-04,-7.8231096268e-08,1.6011670232e-04,7.8231096268e-08,8.1313150004e-03,3.9728624870e-06,-1.6003847122e-04
1.9600000232e-02,1.9793340936e-02,1.9531250000e-02,1.9793272018e-02,-2.6209093630e-04,-6.8917870522e-08,2.6209093630e-04,6.8917870522e-08,1.3241369277e-02,3.4818715449e-06,-2.6202201843e-04
1.9700000063e-02,1.9895326346e-02,1.9531250000e-02,1.9895255566e-02,-3.6407634616e-04,-7.0780515671e-08,3.6407634616e-04,7.0780515671e-08,1.8299590796e-02,3.5576454138e-06,-3.6400556564e-04
1.9799999893e-02,1.9997319207e-02,1.9531250000e-02,1.9997239113e-02,-4.6606920660e-04,-8.0093741417e-08,4.6606920660e-04,8.0093741417e-08,2.3306583986e-02,4.0052241275e-06,-4.6598911285e-04
1.9899999723e-02,2.0099325106e-02,1.9531250000e-02,2.0099282265e-02,-5.6807510555e-04,-4.2840838432e-08,5.6807510555e-04,4.2840838432e-08,2.8263391927e-02,2.1314565402e-06,-5.6803226471e-04
1.9999999553e-02,2.0201340318e-02,1.9531250000e-02,2.0201265812e-02,-6.7009031773e-04,-7.4505805969e-08,6.7009031773e-04,7.4505805969e-08,3.3170588315e-02,3.6881615415e-06,-6.7001581192e-04
2.0099999383e-02,2.0303364843e-02,1.9531250000e-02,2.0303308964e-02,-7.7211484313e-04,-5.5879354477e-08,7.7211484313e-04,5.5879354477e-08,3.8028910756e-02,2.7522214623e-06,-7.7205896378e-04
2.0199999213e-02,2.0405400544e-02,1.9531250000e-02,2.0405352116e-02,-8.7415054440e-04,-4.8428773880e-08,8.7415054440e-04,4.8428773880e-08,4.2839176953e-02,2.3733311991e-06,-8.7410211563e-04
2.0300000906e-02,2.0507447422e-02,1.9531250000e-02,2.0507395267e-02,-9.7619742155e-04,-5.2154064178e-08,9.7619742155e-04,5.2154064178e-08,4.7602094710e-02,2.5431768336e-06,-9.7614526749e-04
2.0400000736e-02,2.0609503612e-02,1.9531250000e-02,2.0609378815e-02,-1.0782536119e-03,-1.2479722500e-07,1.0782536119e-03,1.2479722500e-07,5.2318271250e-02,6.0553243202e-06,-1.0781288147e-03
2.0500000566e-02,2.0711569116e-02,1.9531250000e-02,2.0711541176e-02,-1.1803191155e-03,-2.7939677238e-08,1.1803191155e-03,2.7939677238e-08,5.6988395751e-02,1.3489889170e-06,-1.1802911758e-03
2.0600000396e-02,2.0813645795e-02,1.9531250000e-02,2.0813584328e-02,-1.2823957950e-03,-6.1467289925e-08,1.2823957950e-03,6.1467289925e-08,6.1613224447e-02,2.9532207009e-06,-1.2823343277e-03
2.0700000226e-02,2.0915731788e-02,1.9531250000e-02,2.0915627480e-02,-1.3844817877e-03,-1.0430812836e-07,1.3844817877e-03,1.0430812836e-07,6.6193319857e-02,4.9870654948e-06,-1.3843774796e-03
2.0800000057e-02,2.1017827094e-02,1.9531250000e-02,2.1017789841e-02,-1.4865770936e-03,-3.7252902985e-08,1.4865770936e-03,3.7252902985e-08,7.0729345083e-02,1.7724431700e-06,-1.4865398407e-03
2.0899999887e-02,2.1119933575e-02,1.9531250000e-02,2.1119892597e-02,-1.5886835754e-03,-4.0978193283e-08,1.5886835754e-03,4.0978193283e-08,7.5222000480e-02,1.9402614271e-06,-1.5886425972e-03
2.0999999717e-02,2.1222051233e-02,1.9531250000e-02,2.1221995354e-02,-1.6908012331e-03,-5.5879354477e-08,1.6908012331e-03,5.5879354477e-08,7.9671904445e-02,2.6330797027e-06,-1.6907453537e-03
2.1099999547e-02,2.1324178204e-02,1.9531250000e-02,2.1324098110e-02,-1.7929282039e-03,-8.0093741417e-08,1.7929282039e-03,8.0093741417e-08,8.4079593420e-02,3.7560059809e-06,-1.7928481102e-03
2.1199999377e-02,2.1426316351e-02,1.9531250000e-02,2.1426260471e-02,-1.8950663507e-03,-5.5879354477e-08,1.8950663507e-03,5.5879354477e-08,8.8445737958e-02,2.6079776489e-06,-1.8950104713e-03
2.1299999207e-02,2.1528463811e-02,1.9531250000e-02,2.1528422832e-02,-1.9972138107e-03,-4.0978193283e-08,1.9972138107e-03,4.0978193283e-08,9.2770844698e-02,1.9034424668e-06,-1.9971728325e-03
2.1400000900e-02,2.1630622447e-02,1.9531250000e-02,2.1630525589e-02,-2.0993724465e-03,-9.6857547760e-08,2.0993724465e-03,9.6857547760e-08,9.7055569291e-02,4.4777975745e-06,-2.0992755890e-03
2.1500000730e-02,2.1732790396e-02,2.3437500000e-02,2.1732687950e-02,1.7047096044e-03,-1.0244548321e-07,1.7047096044e-03,1.0244548321e-07,7.8439518809e-02,4.7138669288e-06,1.7048120499e-03
2.1600000560e-02,2.1834969521e-02,2.3437500000e-02,2.1834909916e-02,1.6025304794e-03,-5.9604644775e-08,1.6025304794e-03,5.9604644775e-08,7.3392845690e-02,2.7297792258e-06,1.6025900841e-03
2.1700000390e-02,2.1937157959e-02,2.3437500000e-02,2.1937131882e-02,1.5003420413e-03,-2.6077032089e-08,1.5003420413e-03,2.6077032089e-08,6.8392723799e-02,1.1887151459e-06,1.5003681183e-03
2.1800000221e-02,2.2039355710e-02,2.3437500000e-02,2.2039234638e-02,1.3981442899e-03,-1.2107193470e-07,1.3981442899e-03,1.2107193470e-07,6.3438527286e-02,5.4934425862e-06,1.3982653618e-03
2.1900000051e-02,2.2141564637e-02,2.3437500000e-02,2.2141516209e-02,1.2959353626e-03,-4.8428773880e-08,1.2959353626e-03,4.8428773880e-08,5.8529529721e-02,2.1872335765e-06,1.2959837914e-03
2.1999999881e-02,2.2243784741e-02,2.3437500000e-02,2.2243738174e-02,1.1937152594e-03,-4.6566128731e-08,1.1937152594e-03,4.6566128731e-08,5.3665116429e-02,2.0934444365e-06,1.1937618256e-03
2.2099999711e-02,2.2346014157e-02,2.3437500000e-02,2.2345960140e-02,1.0914858431e-03,-5.4016709328e-08,1.0914858431e-03,5.4016709328e-08,4.8844765872e-02,2.4172861686e-06,1.0915398598e-03
2.2199999541e-02,2.2448252887e-02,2.3437500000e-02,2.2448182106e-02,9.8924711347e-04,-7.0780515671e-08,9.8924711347e-04,7.0780515671e-08,4.4067889452e-02,3.1530523756e-06,9.8931789398e-04
